timestamp,nodes_owned,nodes_cur_cap,nodes_in_use,nodes_indemand,cores_owned,cores_cur_cap,cores_in_use,cores_indemand,jobs_submitted,jobs_waiting,jobs_running,jobs_completed,jobs_failed
22726,26,26,10,1,624,624,225,4,2446,0,112,2331,2
22737,26,26,10,1,624,624,232,4,2451,0,114,2331,2
22747,26,26,10,1,624,624,236,4,2451,0,118,2331,2
22757,26,26,10,1,624,624,236,4,2451,0,118,2331,2
22768,26,26,10,1,624,624,237,4,2452,0,119,2331,2
22779,26,26,10,1,624,624,238,4,2452,0,119,2331,2
22791,26,26,10,1,624,624,238,4,2452,0,119,2331,2
22802,26,26,10,1,624,624,238,4,2452,0,119,2331,2
22815,26,26,10,1,624,624,238,4,2452,0,119,2331,2
22824,26,26,10,1,624,624,238,4,2452,0,119,2331,2
22835,26,26,10,1,624,624,238,4,2452,0,119,2331,2
22846,26,26,10,1,624,624,236,4,2452,0,118,2332,2
22858,26,26,10,1,624,624,234,4,2452,0,117,2333,2
22868,26,26,10,1,624,624,234,4,2452,0,117,2333,2
22878,26,26,10,1,624,624,232,4,2452,0,116,2334,2
22889,26,26,10,1,624,624,232,4,2452,0,116,2334,2
22899,26,26,10,1,624,624,230,4,2452,0,115,2335,2
22910,26,26,10,1,624,624,230,4,2452,0,115,2335,2
22921,26,26,10,1,624,624,228,4,2452,0,114,2336,2
22931,26,26,10,1,624,624,228,4,2452,0,114,2336,2
22942,26,26,10,1,624,624,228,4,2452,0,114,2336,2
22952,26,26,10,1,624,624,220,4,2452,0,110,2340,2
22963,26,26,10,1,624,624,220,4,2452,0,110,2340,2
22974,26,26,10,1,624,624,220,4,2452,0,110,2340,2
22984,26,26,10,1,624,624,220,4,2452,0,110,2340,2
22995,26,26,10,1,624,624,221,4,2453,0,110,2340,2
23005,26,26,10,1,624,624,220,4,2453,0,110,2341,2
23016,26,26,10,1,624,624,220,4,2453,0,110,2341,2
23026,26,26,10,1,624,624,220,4,2453,0,110,2341,2
23038,26,26,10,1,624,624,220,4,2453,0,110,2341,2
23048,26,26,10,1,624,624,219,4,2453,0,109,2342,2
23059,26,26,10,1,624,624,218,4,2453,0,109,2342,2
23070,26,26,10,1,624,624,218,4,2453,0,109,2342,2
23080,26,26,10,1,624,624,222,4,2455,0,111,2342,2
23092,26,26,10,1,624,624,226,4,2459,0,113,2342,2
23102,26,26,10,1,624,624,230,4,2459,0,115,2342,2
23113,26,26,10,1,624,624,228,4,2459,0,114,2343,2
23123,26,26,10,1,624,624,228,4,2459,0,114,2343,2
23134,26,26,10,1,624,624,230,4,2461,0,114,2343,2
23145,26,26,10,1,624,624,232,4,2461,0,116,2343,2
23157,26,26,10,1,624,624,232,4,2463,0,116,2343,2
23167,26,26,10,1,624,624,236,4,2463,0,118,2343,2
23178,26,26,10,1,624,624,238,4,2464,0,119,2343,2
23188,26,26,10,1,624,624,238,4,2464,0,119,2343,2
23200,26,26,10,1,624,624,236,4,2469,0,118,2344,2
23210,26,26,11,1,624,624,244,4,2469,0,122,2345,2
23220,26,26,11,1,624,624,243,4,2469,0,121,2346,2
23231,26,26,10,1,624,624,240,4,2469,0,120,2347,2
23242,26,26,10,1,624,624,240,4,2469,0,120,2347,2
23253,26,26,10,1,624,624,238,4,2469,0,119,2348,2
23264,26,26,10,1,624,624,238,4,2469,0,119,2348,2
23275,26,26,10,1,624,624,238,4,2469,0,119,2348,2
23285,26,26,10,1,624,624,236,4,2469,0,118,2349,2
23296,26,26,10,1,624,624,236,4,2469,0,118,2349,2
23307,26,26,10,1,624,624,236,4,2469,0,118,2349,2
23317,26,26,10,1,624,624,232,4,2469,0,116,2351,2
23328,26,26,10,1,624,624,232,4,2471,0,116,2351,2
23338,26,26,10,1,624,624,236,4,2471,0,118,2351,2
23350,26,26,10,1,624,624,238,4,2472,0,119,2351,2
23360,26,26,10,1,624,624,236,4,2472,0,118,2352,2
23370,26,26,10,1,624,624,236,4,2472,0,118,2352,2
23382,26,26,10,1,624,624,236,4,2474,0,118,2352,2
23392,26,26,10,1,624,624,240,4,2475,0,120,2352,2
23403,26,26,11,1,624,624,242,4,2475,0,121,2352,2
23413,26,26,11,1,624,624,242,4,2475,0,121,2352,2
23424,26,26,10,1,624,624,236,4,2477,0,119,2356,2
23435,26,26,10,1,624,624,238,4,2477,0,119,2356,2
23445,26,26,10,1,624,624,238,4,2477,0,119,2356,2
23456,26,26,11,1,624,624,242,4,2480,0,121,2357,2
23467,26,26,11,1,624,624,242,4,2484,0,119,2359,2
23477,26,26,11,1,624,624,246,4,2484,0,123,2359,2
23488,26,26,11,1,624,624,246,4,2484,0,123,2359,2
23500,26,26,11,1,624,624,252,4,2490,0,125,2359,2
23510,26,26,11,1,624,624,258,4,2490,0,129,2359,2
23521,26,26,11,1,624,624,258,4,2490,0,128,2360,2
23532,26,26,11,1,624,624,256,4,2490,0,128,2360,2
23542,26,26,11,1,624,624,254,4,2490,0,127,2361,2
23554,26,26,11,1,624,624,254,4,2491,0,127,2362,2
23564,26,26,11,1,624,624,254,4,2491,0,127,2362,2
23574,26,26,11,1,624,624,250,4,2491,0,125,2364,2
23585,26,26,11,1,624,624,253,4,2494,0,125,2364,2
23596,26,26,11,1,624,624,256,4,2494,0,128,2364,2
23607,26,26,11,1,624,624,256,4,2494,0,128,2364,2
23618,26,26,11,1,624,624,256,4,2494,0,127,2365,2
23628,26,26,11,1,624,624,254,4,2494,0,127,2365,2
23639,26,26,11,1,624,624,260,4,2497,0,130,2365,2
23650,26,26,11,1,624,624,258,4,2497,0,129,2366,2
23660,26,26,11,1,624,624,258,4,2497,0,129,2366,2
23671,26,26,11,1,624,624,258,4,2497,0,129,2366,2
23682,26,26,11,1,624,624,256,4,2499,0,128,2368,2
23692,26,26,11,1,624,624,256,4,2499,0,128,2369,2
23703,26,26,11,1,624,624,256,4,2499,0,128,2369,2
23714,26,26,11,1,624,624,256,4,2503,0,128,2369,2
23725,26,26,11,1,624,624,264,4,2503,0,132,2369,2
23735,26,26,11,1,624,624,264,4,2503,0,132,2369,2
23747,26,26,12,1,624,624,266,4,2505,0,132,2369,2
23758,26,26,12,1,624,624,268,4,2509,0,134,2369,2
23767,26,26,12,1,624,624,276,4,2509,0,138,2369,2
23779,26,26,12,1,624,624,276,4,2509,0,138,2369,2
23790,26,26,12,1,624,624,276,4,2509,0,138,2369,2
23802,26,26,11,1,624,624,262,4,2510,0,131,2377,2
23812,26,26,11,1,624,624,263,4,2511,0,131,2377,2
23824,26,26,11,1,624,624,264,4,2511,0,132,2377,2
23834,26,26,11,1,624,624,262,4,2511,0,131,2378,2
23846,26,26,11,1,624,624,262,4,2511,0,131,2378,2
23857,26,26,11,1,624,624,262,4,2511,0,131,2378,2
23868,26,26,11,1,624,624,262,4,2511,0,131,2378,2
23879,26,26,11,1,624,624,262,4,2511,0,131,2378,2
23889,26,26,11,1,624,624,262,4,2511,0,131,2378,2
23900,26,26,11,1,624,624,262,4,2511,0,131,2378,2
23910,26,26,11,1,624,624,256,4,2511,0,128,2381,2
23921,26,26,11,1,624,624,256,4,2511,0,128,2381,2
23932,26,26,11,1,624,624,254,4,2511,0,127,2382,2
23943,26,26,11,1,624,624,252,4,2511,0,126,2383,2
23954,26,26,11,1,624,624,256,4,2513,0,128,2383,2
23964,26,26,11,1,624,624,264,4,2517,0,132,2383,2
23975,26,26,11,1,624,624,262,4,2517,0,131,2384,2
23985,26,26,12,1,624,624,268,4,2525,0,133,2385,2
23996,26,26,12,1,624,624,276,4,2525,0,138,2385,2
24006,26,26,12,1,624,624,272,4,2525,0,136,2387,2
24018,26,26,12,1,624,624,270,4,2525,0,135,2388,2
24029,26,26,12,1,624,624,270,4,2525,0,135,2388,2
24040,26,26,12,1,624,624,272,4,2526,0,136,2388,2
24051,26,26,12,1,624,624,270,4,2526,0,135,2389,2
24064,26,26,12,1,624,624,278,4,2530,0,139,2389,2
24074,26,26,12,1,624,624,278,4,2530,0,139,2389,2
24085,26,26,12,1,624,624,276,4,2530,0,138,2390,2
24095,26,26,12,1,624,624,276,4,2530,0,138,2390,2
24110,26,26,12,1,624,624,276,4,2530,0,138,2390,2
24130,26,26,12,1,624,624,279,4,2546,0,138,2390,2
24133,26,26,14,1,624,624,331,4,2567,0,165,2390,2
24142,26,26,15,1,624,624,346,4,2567,0,171,2394,2
24153,26,26,15,1,624,624,345,4,2570,0,173,2394,2
24162,26,26,15,1,624,624,348,4,2570,0,174,2394,2
24197,26,26,15,1,624,624,346,4,2570,0,173,2395,2
24217,26,26,15,1,624,624,346,4,2570,0,172,2396,2
24226,26,26,15,1,624,624,344,4,2570,0,172,2396,2
24247,26,26,15,1,624,624,344,4,2570,0,170,2398,2
24258,26,26,15,1,624,624,340,4,2570,0,170,2398,2
24266,26,26,15,1,624,624,338,4,2570,0,165,2403,2
24281,26,26,14,1,624,624,330,4,2570,0,165,2403,2
24287,26,26,14,1,624,624,330,4,2570,0,165,2403,2
24297,26,26,14,1,624,624,330,4,2570,0,165,2403,2
24315,26,26,14,1,624,624,330,4,2570,0,164,2404,2
24343,26,26,14,1,624,624,328,4,2570,0,164,2404,2
24368,26,26,14,1,624,624,326,4,2570,0,162,2406,2
24370,26,26,14,1,624,624,324,4,2570,0,162,2406,2
24377,26,26,14,1,624,624,324,4,2570,0,162,2406,2
24389,26,26,14,1,624,624,324,4,2570,0,162,2406,2
24393,26,26,14,1,624,624,321,4,2570,0,160,2408,2
24417,26,26,14,1,624,624,318,4,2570,0,159,2409,2
24421,26,26,14,1,624,624,318,4,2570,0,159,2409,2
24429,26,26,14,1,624,624,318,4,2570,0,158,2409,2
24433,26,26,14,1,624,624,316,4,2570,0,157,2411,2
24439,26,26,13,1,624,624,305,4,2571,0,152,2416,2
24453,26,26,13,1,624,624,308,4,2572,0,154,2416,2
24462,26,26,13,1,624,624,304,4,2572,0,151,2419,2
24472,26,26,13,1,624,624,296,4,2572,0,148,2422,2
24483,26,26,13,1,624,624,294,4,2572,0,147,2423,2
24493,26,26,13,1,624,624,292,4,2572,0,146,2424,2
24505,26,26,13,1,624,624,290,4,2572,0,145,2425,2
24516,26,26,12,1,624,624,288,4,2572,0,144,2426,2
24527,26,26,12,1,624,624,286,4,2572,0,143,2427,2
24539,26,26,12,1,624,624,284,4,2572,0,142,2428,2
24549,26,26,12,1,624,624,282,4,2572,0,141,2429,2
24562,26,26,12,1,624,624,282,4,2572,0,141,2429,2
24575,26,26,12,1,624,624,278,4,2572,0,139,2431,2
24586,26,26,12,1,624,624,276,4,2572,0,138,2432,2
24597,26,26,12,1,624,624,276,4,2572,0,138,2432,2
24609,26,26,12,1,624,624,276,4,2572,0,138,2432,2
24620,26,26,12,1,624,624,274,4,2572,0,137,2433,2
24631,26,26,12,1,624,624,276,4,2578,0,140,2435,2
24641,26,26,12,1,624,624,284,4,2581,0,142,2437,2
24652,26,26,12,1,624,624,284,4,2581,0,141,2438,2
24662,26,26,12,1,624,624,282,4,2581,0,141,2438,2
24673,26,26,12,1,624,624,278,4,2581,0,139,2440,2
24685,26,26,12,1,624,624,278,4,2585,0,139,2440,2
24695,26,26,12,1,624,624,273,4,2585,0,136,2447,2
24706,26,26,12,1,624,624,272,4,2585,0,136,2447,2
24717,26,26,12,1,624,624,272,4,2585,0,135,2448,2
24728,26,26,12,1,624,624,270,4,2585,0,135,2448,2
24739,26,26,12,1,624,624,270,4,2585,0,135,2448,2
24750,26,26,12,1,624,624,269,4,2585,0,134,2449,2
24761,26,26,12,1,624,624,268,4,2585,0,134,2449,2
24771,26,26,11,1,624,624,259,4,2588,0,130,2454,2
24783,26,26,11,1,624,624,261,4,2589,0,130,2456,2
24793,26,26,12,1,624,624,268,4,2597,0,134,2456,2
24804,26,26,12,1,624,624,278,4,2597,0,139,2456,2
24815,26,26,12,1,624,624,278,4,2597,0,139,2456,2
24826,26,26,12,1,624,624,274,4,2597,0,137,2458,2
24836,26,26,12,1,624,624,272,4,2597,0,136,2459,2
24847,26,26,12,1,624,624,272,4,2597,0,136,2459,2
24858,26,26,12,1,624,624,272,4,2597,0,136,2459,2
24870,26,26,12,1,624,624,272,4,2597,0,136,2459,2
24880,26,26,12,1,624,624,274,4,2598,0,137,2459,2
24890,26,26,12,1,624,624,272,4,2598,0,136,2460,2
24902,26,26,12,1,624,624,272,4,2598,0,136,2460,2
24912,26,26,12,1,624,624,265,4,2598,0,132,2464,2
24923,26,26,11,1,624,624,264,4,2598,0,132,2464,2
24935,26,26,11,1,624,624,260,4,2607,0,130,2466,2
24945,26,26,12,1,624,624,274,4,2607,0,137,2468,2
24955,26,26,12,1,624,624,272,4,2611,0,136,2469,2
24966,26,26,12,1,624,624,276,4,2612,0,138,2471,2
24980,26,26,12,1,624,624,272,4,2613,0,135,2475,2
24989,26,26,12,1,624,624,274,4,2617,0,137,2478,2
25003,26,26,12,1,624,624,272,4,2618,0,136,2479,2
25016,26,26,12,1,624,624,281,4,2623,0,140,2480,2
25026,26,26,12,1,624,624,282,4,2623,0,140,2481,2
25039,26,26,12,1,624,624,278,4,2623,0,139,2482,2
25055,26,26,12,1,624,624,278,4,2623,0,139,2482,2
25064,26,26,12,1,624,624,278,4,2623,0,139,2482,2
25092,26,26,12,1,624,624,274,4,2623,0,137,2484,2
25099,26,26,12,1,624,624,274,4,2623,0,137,2484,2
25102,26,26,12,1,624,624,274,4,2623,0,137,2484,2
25112,26,26,12,1,624,624,274,4,2623,0,137,2484,2
25126,26,26,12,1,624,624,274,4,2623,0,137,2484,2
25130,26,26,12,1,624,624,272,4,2623,0,136,2485,2
25158,26,26,12,1,624,624,272,4,2623,0,136,2485,2
25169,26,26,12,1,624,624,270,4,2623,0,135,2486,2
25180,26,26,12,1,624,624,273,4,2628,0,138,2488,2
25184,26,26,12,1,624,624,276,4,2628,0,138,2488,2
25191,26,26,12,1,624,624,276,4,2628,0,138,2488,2
25210,26,26,12,1,624,624,275,4,2628,0,137,2489,2
25213,26,26,12,1,624,624,286,4,2635,0,143,2490,2
25226,26,26,12,1,624,624,286,4,2636,0,143,2490,2
25234,26,26,13,1,624,624,290,4,2639,0,144,2491,2
25244,26,26,13,1,624,624,291,4,2640,0,146,2492,2
25259,26,26,13,1,624,624,300,4,2645,0,151,2492,2
25267,26,26,13,1,624,624,304,4,2646,0,152,2492,2
25279,26,26,13,1,624,624,302,4,2647,0,151,2493,2
25296,26,26,13,1,624,624,304,4,2651,0,151,2494,2
25311,26,26,13,1,624,624,310,4,2651,0,155,2494,2
25323,26,26,13,1,624,624,310,4,2651,0,155,2494,2
25337,26,26,13,1,624,624,308,4,2651,0,154,2495,2
25351,26,26,13,1,624,624,308,4,2651,0,154,2495,2
25376,26,26,13,1,624,624,305,4,2651,0,152,2497,2
25380,26,26,13,1,624,624,303,4,2651,0,151,2498,2
25402,26,26,13,1,624,624,302,4,2651,0,150,2499,2
25405,26,26,13,1,624,624,300,4,2651,0,148,2501,2
25423,26,26,13,1,624,624,296,4,2651,0,147,2501,2
25447,26,26,13,1,624,624,289,4,2651,0,143,2506,2
25448,26,26,12,1,624,624,286,4,2651,0,143,2506,2
25455,26,26,12,1,624,624,284,4,2651,0,142,2507,2
25458,26,26,12,1,624,624,281,4,2653,0,141,2510,2
25481,26,26,12,1,624,624,275,4,2653,0,136,2514,2
25485,26,26,12,1,624,624,272,4,2653,0,136,2515,2
25494,26,26,12,1,624,624,270,4,2653,0,134,2517,2
25516,26,26,12,1,624,624,265,4,2653,0,132,2519,2
25517,26,26,11,1,624,624,264,4,2653,0,132,2519,2
25530,26,26,11,1,624,624,263,4,2653,0,131,2520,2
25537,26,26,11,1,624,624,262,4,2653,0,131,2520,2
25548,26,26,12,1,624,624,279,4,2662,0,139,2521,2
25557,26,26,12,1,624,624,278,4,2662,0,139,2521,2
25568,26,26,12,1,624,624,278,4,2662,0,139,2521,2
25581,26,26,12,1,624,624,276,4,2662,0,137,2522,2
25590,26,26,12,1,624,624,271,4,2662,0,135,2525,2
25601,26,26,12,1,624,624,270,4,2662,0,134,2526,2
25614,26,26,12,1,624,624,268,4,2662,0,134,2526,2
25625,26,26,12,1,624,624,266,4,2666,0,133,2527,2
25638,26,26,12,1,624,624,280,4,2673,0,138,2527,2
25647,26,26,12,1,624,624,288,4,2673,0,144,2527,2
25657,26,26,13,1,624,624,291,4,2676,0,142,2529,2
25671,26,26,13,1,624,624,289,4,2679,0,143,2531,2
25682,26,26,13,1,624,624,293,4,2680,0,147,2531,2
25696,26,26,13,1,624,624,294,4,2680,0,147,2531,2
25711,26,26,12,1,624,624,273,4,2684,0,135,2544,2
25738,26,26,12,1,624,624,274,4,2684,0,136,2546,2
25749,26,26,14,1,624,624,314,4,2728,0,158,2548,2
25754,26,26,16,1,624,624,368,4,2746,0,193,2548,2
25757,26,26,17,1,624,624,391,4,2747,0,195,2549,2
25766,26,26,17,1,624,624,392,4,2748,0,194,2551,2
25778,26,26,17,1,624,624,394,4,2752,0,197,2553,2
25868,26,26,17,1,624,624,399,4,2760,0,197,2555,2
25987,26,26,18,1,624,624,414,4,2766,0,208,2558,2
26064,26,26,20,1,624,624,477,4,2810,0,238,2568,2
26086,26,26,20,1,624,624,465,4,2814,0,208,2593,2
26162,26,26,17,1,624,624,399,4,2814,0,194,2617,2
26166,26,26,16,1,624,624,380,4,2814,0,188,2623,2
26240,26,26,16,1,624,624,382,4,2817,0,190,2624,2
26243,26,26,16,1,624,624,382,4,2818,0,183,2631,2
26401,26,26,15,1,624,624,352,4,2820,0,173,2644,2
26513,26,26,15,1,624,624,346,4,2823,0,169,2654,2
26561,26,26,14,1,624,624,333,4,2827,0,162,2659,2
26650,26,26,14,1,624,624,322,4,2828,0,144,2672,2
26759,26,26,12,1,624,624,281,4,2829,0,148,2694,2
26853,26,26,13,1,624,624,302,4,2861,0,149,2708,2
26854,26,26,13,1,624,624,303,4,2864,0,149,2711,2
26942,26,26,13,1,624,624,301,4,2866,0,150,2712,2
27026,26,26,13,1,624,624,302,4,2875,0,100,2723,2
27098,26,26,11,1,624,624,251,4,2882,0,90,2783,2
27230,26,26,9,1,624,624,210,4,2936,0,107,2831,2
27290,26,26,9,1,624,624,209,4,2940,0,103,2835,2
27339,26,26,9,1,624,624,210,4,2948,0,109,2842,2
27341,26,26,10,1,624,624,220,4,2954,0,107,2843,2
27487,26,26,9,1,624,624,201,4,2973,0,91,2874,2
27494,26,26,9,1,624,624,207,4,3002,0,100,2895,2
27571,26,26,9,1,624,624,212,4,3009,0,106,2901,2
27596,26,26,9,1,624,624,216,4,3015,0,107,2906,2
27624,26,26,9,1,624,624,201,4,3015,0,98,2915,2
27632,26,26,9,1,624,624,194,4,3015,0,97,2916,2
27648,26,26,9,1,624,624,194,4,3015,0,97,2916,2
27729,26,26,9,1,624,624,194,4,3015,0,97,2916,2
27747,26,26,8,1,624,624,188,4,3015,0,97,2920,2
27752,26,26,9,1,624,624,211,4,3022,0,118,2923,2
27872,26,26,12,1,624,624,280,4,3074,0,146,2926,2
27979,26,26,13,1,624,624,290,4,3074,0,144,2928,2
28056,26,26,15,1,624,624,357,4,3113,0,191,2930,2
28138,26,26,16,1,624,624,377,4,3127,0,191,2935,2
28169,26,26,16,1,624,624,382,4,3129,0,190,2936,2
28273,26,26,16,1,624,624,383,4,3134,0,192,2941,2
28275,26,26,16,1,624,624,372,4,3135,0,185,2948,2
28437,26,26,16,1,624,624,370,4,3135,0,183,2950,2
28524,26,26,17,1,624,624,388,4,3159,0,201,2957,2
28601,26,26,18,1,624,624,409,4,3180,0,197,2975,2
28683,26,26,17,1,624,624,392,4,3183,0,190,2988,2
28760,26,26,17,1,624,624,394,4,3197,0,191,3003,2
28880,26,26,16,1,624,624,377,4,3199,0,197,3010,2
28881,26,26,17,1,624,624,391,4,3208,0,197,3010,2
28969,26,26,18,1,624,624,417,4,3226,0,197,3022,2
28974,26,26,17,1,624,624,403,4,3226,0,194,3028,2
28975,26,26,17,1,624,624,399,4,3227,0,195,3028,2
29031,26,26,17,1,624,624,388,4,3227,0,194,3031,2
29054,26,26,17,1,624,624,389,4,3229,0,205,3032,2
29111,26,26,18,1,624,624,430,4,3260,0,215,3043,2
29112,26,26,19,1,624,624,435,4,3264,0,219,3043,2
29115,26,26,19,1,624,624,438,4,3264,0,219,3043,2
29117,26,26,19,1,624,624,438,4,3264,0,220,3043,2
29123,26,26,19,1,624,624,444,4,3268,0,223,3043,2
29125,26,26,19,1,624,624,447,4,3269,0,223,3044,2
29132,26,26,19,1,624,624,444,4,3269,0,222,3045,2
29137,26,26,19,1,624,624,444,4,3269,0,222,3045,2
29149,26,26,19,1,624,624,444,4,3269,0,222,3045,2
29160,26,26,19,1,624,624,443,4,3269,0,221,3046,2
29169,26,26,19,1,624,624,440,4,3269,0,220,3047,2
29179,26,26,19,1,624,624,442,4,3272,0,219,3048,2
29189,26,26,18,1,624,624,426,4,3275,0,212,3058,2
29200,26,26,18,1,624,624,417,4,3279,0,208,3065,2
29211,26,26,18,1,624,624,422,4,3280,0,211,3067,2
29222,26,26,18,1,624,624,420,4,3280,0,210,3068,2
29236,26,26,18,1,624,624,418,4,3280,0,209,3069,2
29251,26,26,18,1,624,624,418,4,3280,0,209,3069,2
29272,26,26,18,1,624,624,417,4,3281,0,208,3071,2
29278,26,26,18,1,624,624,416,4,3281,0,208,3071,2
29296,26,26,18,1,624,624,414,4,3281,0,207,3072,2
29307,26,26,18,1,624,624,414,4,3282,0,205,3074,2
29310,26,26,18,1,624,624,412,4,3282,0,206,3074,2
29323,26,26,18,1,624,624,416,4,3284,0,208,3074,2
29340,26,26,18,1,624,624,418,4,3286,0,208,3074,2
29341,26,26,18,1,624,624,420,4,3286,0,210,3074,2
29355,26,26,18,1,624,624,420,4,3286,0,210,3074,2
29368,26,26,18,1,624,624,416,4,3286,0,208,3076,2
29383,26,26,18,1,624,624,414,4,3286,0,205,3078,2
29385,26,26,17,1,624,624,406,4,3286,0,203,3081,2
29397,26,26,17,1,624,624,406,4,3286,0,200,3084,2
29410,26,26,17,1,624,624,400,4,3287,0,199,3085,2
29420,26,26,17,1,624,624,398,4,3287,0,199,3086,2
29428,26,26,17,1,624,624,398,4,3289,0,198,3087,2
29439,26,26,17,1,624,624,398,4,3289,0,199,3088,2
29449,26,26,17,1,624,624,398,4,3289,0,199,3088,2
29459,26,26,17,1,624,624,398,4,3289,0,199,3088,2
29470,26,26,17,1,624,624,398,4,3289,0,199,3088,2
29482,26,26,17,1,624,624,394,4,3289,0,197,3090,2
29493,26,26,17,1,624,624,393,4,3290,0,197,3091,2
29504,26,26,17,1,624,624,396,4,3292,0,198,3092,2
29514,26,26,17,1,624,624,396,4,3292,0,198,3092,2
29525,26,26,17,1,624,624,396,4,3292,0,198,3092,2
29535,26,26,17,1,624,624,394,4,3292,0,197,3093,2
29547,26,26,16,1,624,624,384,4,3292,0,192,3098,2
29558,26,26,17,1,624,624,385,4,3295,0,191,3099,2
29568,26,26,17,1,624,624,388,4,3295,0,194,3099,2
29579,26,26,17,1,624,624,388,4,3295,0,194,3099,2
29590,26,26,17,1,624,624,388,4,3295,0,194,3099,2
29601,26,26,17,1,624,624,388,4,3298,0,194,3099,2
29617,26,26,17,1,624,624,408,4,3314,0,199,3100,2
29623,26,26,18,1,624,624,422,4,3314,0,211,3101,2
29634,26,26,18,1,624,624,422,4,3314,0,211,3101,2
29645,26,26,18,1,624,624,418,4,3314,0,209,3103,2
29666,26,26,18,1,624,624,418,4,3314,0,209,3103,2
29680,26,26,18,1,624,624,418,4,3315,0,209,3103,2
29696,26,26,18,1,624,624,418,4,3319,0,209,3104,2
29697,26,26,18,1,624,624,423,4,3319,0,212,3105,2
29711,26,26,18,1,624,624,424,4,3319,0,212,3105,2
29720,26,26,18,1,624,624,424,4,3319,0,212,3105,2
29741,26,26,18,1,624,624,422,4,3319,0,211,3106,2
29745,26,26,18,1,624,624,418,4,3319,0,208,3109,2
29772,26,26,18,1,624,624,416,4,3319,0,206,3111,2
29782,26,26,19,1,624,624,440,4,3343,0,229,3112,2
29789,26,26,20,1,624,624,458,4,3343,0,229,3112,2
29803,26,26,20,1,624,624,457,4,3344,0,228,3113,2
29833,26,26,20,1,624,624,458,4,3348,0,228,3114,2
29921,26,26,20,1,624,624,458,4,3348,0,228,3118,2
29937,26,26,19,1,624,624,456,4,3348,0,228,3118,2
29996,26,26,19,1,624,624,449,4,3349,0,223,3124,2
30012,26,26,19,1,624,624,444,4,3349,0,220,3126,2
30021,26,26,19,1,624,624,440,4,3351,0,216,3130,2
30023,26,26,19,1,624,624,433,4,3352,0,217,3133,2
30040,26,26,19,1,624,624,434,4,3352,0,216,3133,2
30076,26,26,18,1,624,624,432,4,3352,0,216,3134,2
30158,26,26,18,1,624,624,430,4,3353,0,213,3138,2
30205,26,26,18,1,624,624,424,4,3359,0,212,3145,2
30234,26,26,18,1,624,624,424,4,3359,0,212,3145,2
30257,26,26,18,1,624,624,419,4,3359,0,209,3148,2
30270,26,26,18,1,624,624,417,4,3359,0,207,3150,2
30273,26,26,18,1,624,624,414,4,3359,0,207,3150,2
30282,26,26,18,1,624,624,414,4,3359,0,207,3150,2
30283,26,26,18,1,624,624,410,4,3359,0,205,3152,2
30301,26,26,15,1,624,624,348,4,3359,0,174,3183,2
30310,26,26,15,1,624,624,348,4,3359,0,174,3183,2
30324,26,26,15,1,624,624,348,4,3359,0,174,3183,2
30343,26,26,15,1,624,624,346,4,3359,0,173,3184,2
30350,26,26,15,1,624,624,344,4,3359,0,171,3186,2
30360,26,26,15,1,624,624,338,4,3359,0,169,3188,2
30370,26,26,14,1,624,624,336,4,3359,0,168,3189,2
30382,26,26,14,1,624,624,336,4,3359,0,168,3189,2
30394,26,26,14,1,624,624,334,4,3359,0,167,3190,2
30404,26,26,14,1,624,624,334,4,3359,0,167,3190,2
30415,26,26,14,1,624,624,332,4,3359,0,166,3191,2
30426,26,26,14,1,624,624,322,4,3359,0,161,3196,2
30436,26,26,14,1,624,624,318,4,3359,0,159,3198,2
30447,26,26,14,1,624,624,318,4,3359,0,159,3198,2
30458,26,26,14,1,624,624,318,4,3359,0,159,3198,2
30469,26,26,14,1,624,624,318,4,3359,0,159,3198,2
30479,26,26,13,1,624,624,310,4,3359,0,155,3202,2
30490,26,26,13,1,624,624,308,4,3359,0,154,3203,2
30500,26,26,13,1,624,624,305,4,3359,0,152,3205,2
30511,26,26,13,1,624,624,300,4,3359,0,150,3207,2
30521,26,26,13,1,624,624,300,4,3359,0,150,3207,2
30532,26,26,13,1,624,624,298,4,3359,0,149,3208,2
30542,26,26,13,1,624,624,296,4,3359,0,148,3209,2
30553,26,26,13,1,624,624,296,4,3359,0,148,3209,2
30564,26,26,13,1,624,624,294,4,3359,0,147,3210,2
30574,26,26,13,1,624,624,294,4,3359,0,147,3210,2
30585,26,26,13,1,624,624,292,4,3359,0,146,3211,2
30595,26,26,12,1,624,624,288,4,3363,0,144,3213,2
30606,26,26,14,1,624,624,320,4,3387,0,158,3213,2
30617,26,26,15,1,624,624,340,4,3387,0,170,3215,2
30627,26,26,15,1,624,624,348,4,3391,0,174,3215,2
30647,26,26,15,1,624,624,348,4,3391,0,174,3215,2
30660,26,26,15,1,624,624,348,4,3391,0,174,3215,2
30684,26,26,15,1,624,624,348,4,3391,0,174,3215,2
30714,26,26,15,1,624,624,348,4,3391,0,174,3215,2
30731,26,26,15,1,624,624,346,4,3391,0,173,3216,2
30742,26,26,15,1,624,624,346,4,3391,0,173,3216,2
30752,26,26,15,1,624,624,346,4,3391,0,173,3216,2
30768,26,26,15,1,624,624,344,4,3391,0,172,3217,2
30787,26,26,15,1,624,624,344,4,3391,0,172,3217,2
30807,26,26,15,1,624,624,343,4,3392,0,172,3218,2
30810,26,26,15,1,624,624,344,4,3392,0,172,3218,2
