original_trace_values,,,,,Simulation_recorded_values,,
start_time,lifespan,cores,jobid,sim_start_time,actual_cores_allocated,sim_end_time,sim_lifespan,actual_cores_released
34704,1597,2,49398_1,0,34705,2,36302,1597,2
34543,1764,2,49199_1,0,34543,2,36307,1764,2
36076,256,2,50881_1,0,36076,2,36332,256,2
35512,834,2,50520_1,0,35512,2,36346,834,2
35514,835,2,50520_2,0,35514,2,36349,835,2
36077,299,2,50887_1,0,36077,2,36376,299,2
34676,1845,2,49400_1,0,34701,2,36546,1845,2
34577,1980,2,49249_1,0,34577,2,36557,1980,2
35558,1040,2,50571_1,0,35558,2,36598,1040,2
35558,1040,2,50571_2,0,35558,2,36598,1040,2
35558,1041,2,50571_3,0,35558,2,36599,1041,2
35563,1042,2,50571_4,0,35563,2,36605,1042,2
36189,443,2,51003_1,0,36189,2,36632,443,2
36441,222,2,51678_1,0,36441,2,36663,222,2
36451,217,2,51684_2,0,36451,2,36668,217,2
35599,1077,2,50610_1,0,35599,2,36676,1077,2
36459,217,2,51684_1,0,36459,2,36676,217,2
36397,296,2,51629_1,0,36397,2,36693,296,2
36459,240,2,51690_1,0,36459,2,36699,240,2
36459,240,2,51690_2,0,36459,2,36699,240,2
36593,194,2,51830_1,0,36593,2,36787,194,2
36593,228,2,51835_1,0,36593,2,36821,228,2
35832,1013,2,50667_2,0,35832,2,36845,1013,2
35830,1019,2,50667_1,0,35830,2,36849,1019,2
36498,360,2,51702_1,0,36498,2,36858,360,2
35801,1061,2,50664_1,0,35801,2,36862,1061,2
36389,474,2,51632_1,0,36389,2,36863,474,2
36548,317,2,51760_1,0,36548,2,36865,317,2
34000,2873,2,48369_1,0,34000,2,36873,2873,2
34000,2873,2,48369_3,0,34000,2,36873,2873,2
34001,2872,2,48369_2,0,34001,2,36873,2872,2
36660,225,2,51923_1,0,36660,2,36885,225,2
36660,225,2,51923_2,0,36660,2,36885,225,2
36741,215,2,52071_1,0,36741,2,36956,215,2
36741,215,2,52071_2,0,36741,2,36956,215,2
36292,669,2,51163_2,0,36292,2,36961,669,2
36397,564,2,51635_1,0,36397,2,36961,564,2
36180,786,2,50989_1,0,36180,2,36966,786,2
36180,786,2,50989_2,0,36180,2,36966,786,2
36300,668,2,51163_3,0,36300,2,36968,668,2
36300,669,2,51163_1,0,36300,2,36969,669,2
36300,669,2,51163_4,0,36300,2,36969,669,2
36494,520,2,51700_1,0,36494,2,37014,520,2
36198,849,2,51019_1,0,36198,2,37047,849,2
36848,199,2,52156_1,0,36848,2,37047,199,2
36399,654,2,51637_1,0,36399,2,37053,654,2
36896,194,2,52176_2,0,36896,2,37090,194,2
36904,193,2,52176_1,0,36904,2,37097,193,2
36860,271,2,52161_1,0,36860,2,37131,271,2
36860,271,2,52161_2,0,36860,2,37131,271,2
36291,865,2,51160_1,0,36291,2,37156,865,2
36300,863,2,51160_2,0,36300,2,37163,863,2
36946,245,2,52195_1,0,36946,2,37191,245,2
34888,2307,2,49764_1,0,34888,2,37195,2307,2
34669,2526,2,49403_1,0,34705,2,37231,2526,2
37075,183,2,52273_1,0,37075,2,37258,183,2
37075,183,2,52273_2,0,37075,2,37258,183,2
27625,9679,2,41442_1,0,27625,2,37304,9679,2
27625,9679,2,41442_2,0,27625,2,37304,9679,2
27625,9679,2,41442_3,0,27625,2,37304,9679,2
27620,9686,2,41447_2,0,27620,2,37306,9686,2
27626,9680,2,41445_2,0,27626,2,37306,9680,2
27626,9680,2,41445_4,0,27626,2,37306,9680,2
27626,9681,2,41445_3,0,27626,2,37307,9681,2
27626,9681,2,41447_1,0,27626,2,37307,9681,2
37127,182,2,52332_1,0,37127,2,37309,182,2
27626,9684,2,41442_4,0,27626,2,37310,9684,2
27631,9680,2,41447_3,0,27631,2,37311,9680,2
27635,9680,2,41447_4,0,27635,2,37315,9680,2
27628,9690,2,41445_1,0,27628,2,37318,9690,2
27637,9682,2,41450_1,0,27637,2,37319,9682,2
27637,9682,2,41450_3,0,27637,2,37319,9682,2
37136,183,2,52332_2,0,37136,2,37319,183,2
27638,9682,2,41450_2,0,27638,2,37320,9682,2
27639,9681,2,41450_4,0,27639,2,37320,9681,2
27641,9680,2,41453_1,0,27641,2,37321,9680,2
27641,9680,2,41453_2,0,27641,2,37321,9680,2
27641,9682,2,41453_4,0,27641,2,37323,9682,2
27642,9681,2,41453_3,0,27642,2,37323,9681,2
27642,9681,2,41455_1,0,27642,2,37323,9681,2
27646,9682,2,41455_3,0,27646,2,37328,9682,2
27648,9681,2,41458_1,0,27648,2,37329,9681,2
27648,9681,2,41458_2,0,27648,2,37329,9681,2
27648,9681,2,41486_3,0,27648,2,37329,9681,2
27643,9688,2,41461_3,0,27643,2,37331,9688,2
27649,9682,2,41458_3,0,27649,2,37331,9682,2
27649,9682,2,41458_4,0,27649,2,37331,9682,2
27649,9682,2,41461_1,0,27649,2,37331,9682,2
27649,9682,2,41461_2,0,27649,2,37331,9682,2
27649,9682,2,41461_4,0,27649,2,37331,9682,2
27653,9678,2,41486_1,0,27653,2,37331,9678,2
27646,9687,2,41455_4,0,27646,2,37333,9687,2
27655,9678,2,41486_2,0,27655,2,37333,9678,2
27655,9678,2,41486_4,0,27655,2,37333,9678,2
27646,9689,2,41455_2,0,27646,2,37335,9689,2
27657,9679,2,41489_1,0,27657,2,37336,9679,2
27659,9681,2,41489_2,0,27659,2,37340,9681,2
27662,9681,2,41489_3,0,27662,2,37343,9681,2
27665,9678,2,41489_4,0,27665,2,37343,9678,2
27665,9679,2,41492_3,0,27665,2,37344,9679,2
27665,9679,2,41492_4,0,27665,2,37344,9679,2
27665,9681,2,41494_2,0,27665,2,37346,9681,2
27668,9681,2,41494_4,0,27668,2,37349,9681,2
27666,9684,2,41492_2,0,27666,2,37350,9684,2
27667,9683,2,41494_3,0,27667,2,37350,9683,2
27668,9682,2,41497_1,0,27668,2,37350,9682,2
27669,9681,2,41497_2,0,27669,2,37350,9681,2
27670,9682,2,41497_4,0,27670,2,37352,9682,2
27668,9686,2,41494_1,0,27668,2,37354,9686,2
27666,9689,2,41492_1,0,27666,2,37355,9689,2
27669,9686,2,41497_3,0,27669,2,37355,9686,2
37122,235,2,52319_1,0,37122,2,37357,235,2
27765,9608,2,41597_2,0,27765,2,37373,9608,2
27765,9610,2,41597_3,0,27765,2,37375,9610,2
9438,27939,2,10797_1,0,9438,2,37377,27939,2
9439,27938,2,10797_2,0,9439,2,37377,27938,2
9439,27938,2,10797_3,0,9439,2,37377,27938,2
9439,27938,2,10799_1,0,9439,2,37377,27938,2
9439,27938,2,10799_2,0,9439,2,37377,27938,2
9439,27938,2,10799_3,0,9439,2,37377,27938,2
9442,27936,2,10807_2,0,9442,2,37378,27936,2
9442,27937,2,10805_2,0,9442,2,37379,27937,2
27758,9621,2,41597_1,0,27758,2,37379,9621,2
9442,27938,2,10807_1,0,9442,2,37380,27938,2
9444,27937,2,10805_1,0,9444,2,37381,27937,2
9482,27899,2,10886_1,0,9482,2,37381,27899,2
9482,27899,2,10886_2,0,9482,2,37381,27899,2
27769,9614,2,41597_4,0,27769,2,37383,9614,2
27713,9673,2,41558_1,0,27713,2,37386,9673,2
27783,9606,2,41616_1,0,27783,2,37389,9606,2
27793,9603,2,41616_2,0,27793,2,37396,9603,2
27789,9610,2,41616_4,0,27789,2,37399,9610,2
27795,9604,2,41621_2,0,27795,2,37399,9604,2
27796,9603,2,41621_4,0,27796,2,37399,9603,2
27789,9611,2,41618_1,0,27789,2,37400,9611,2
27789,9611,2,41618_4,0,27789,2,37400,9611,2
27795,9605,2,41618_2,0,27795,2,37400,9605,2
27795,9605,2,41618_3,0,27795,2,37400,9605,2
27795,9606,2,41621_3,0,27795,2,37401,9606,2
37199,205,2,52449_1,0,37199,2,37404,205,2
27797,9612,2,41616_3,0,27797,2,37409,9612,2
27799,9610,2,41621_1,0,27799,2,37409,9610,2
36758,660,2,52096_1,0,36758,2,37418,660,2
36758,660,2,52096_2,0,36758,2,37418,660,2
37246,224,2,52475_1,0,37246,2,37470,224,2
37246,224,2,52475_2,0,37246,2,37470,224,2
37246,224,2,52475_3,0,37246,2,37470,224,2
37246,224,2,52480_1,0,37246,2,37470,224,2
37246,224,2,52480_2,0,37246,2,37470,224,2
37246,224,2,52480_3,0,37246,2,37470,224,2
37193,278,2,52416_2,0,37193,2,37471,278,2
37193,279,2,52416_1,0,37193,2,37472,279,2
37258,231,2,52492_1,0,37258,2,37489,231,2
37286,206,2,52554_1,0,37286,2,37492,206,2
37287,205,2,52554_3,0,37287,2,37492,205,2
37286,207,2,52554_2,0,37286,2,37493,207,2
37259,236,2,52487_1,0,37259,2,37495,236,2
37259,236,2,52487_2,0,37259,2,37495,236,2
37259,236,2,52487_3,0,37259,2,37495,236,2
37266,231,2,52492_2,0,37266,2,37497,231,2
37266,231,2,52492_3,0,37266,2,37497,231,2
35061,2499,2,49833_1,0,35061,2,37560,2499,2
35062,2506,2,49833_3,0,35062,2,37568,2506,2
35063,2506,2,49833_2,0,35063,2,37569,2506,2
34889,2681,2,49767_1,0,34889,2,37570,2681,2
37325,256,2,52598_1,0,37325,2,37581,256,2
37357,243,2,52657_1,0,37357,2,37600,243,2
37357,243,2,52657_2,0,37357,2,37600,243,2
37417,184,2,52725_1,0,37417,2,37601,184,2
37417,184,2,52725_2,0,37417,2,37601,184,2
37210,422,2,52461_1,0,37210,2,37632,422,2
37210,422,2,52461_2,0,37210,2,37632,422,2
36798,854,2,52114_1,0,36798,2,37652,854,2
36798,854,2,52114_2,0,36798,2,37652,854,2
37458,200,2,52780_2,0,37458,2,37658,200,2
37467,198,2,52780_1,0,37467,2,37665,198,2
37452,214,2,52770_1,0,37452,2,37666,214,2
37453,213,2,52770_2,0,37453,2,37666,213,2
37453,214,2,52770_3,0,37453,2,37667,214,2
37467,200,2,52780_3,0,37467,2,37667,200,2
37482,186,2,52800_1,0,37482,2,37668,186,2
37482,186,2,52800_3,0,37482,2,37668,186,2
37482,186,2,52805_1,0,37482,2,37668,186,2
37481,190,2,52800_2,0,37481,2,37671,190,2
37483,188,2,52805_3,0,37483,2,37671,188,2
37484,187,2,52810_1,0,37484,2,37671,187,2
37484,187,2,52810_2,0,37484,2,37671,187,2
37481,191,2,52805_2,0,37481,2,37672,191,2
37483,189,2,52810_3,0,37483,2,37672,189,2
36337,1354,2,51373_2,0,36337,2,37691,1354,2
36338,1354,2,51373_1,0,36338,2,37692,1354,2
36338,1355,2,51373_3,0,36338,2,37693,1355,2
36338,1355,2,51373_4,0,36338,2,37693,1355,2
27720,9974,2,41545_1,0,27720,2,37694,9974,2
37500,203,2,52817_1,0,37500,2,37703,203,2
37500,203,2,52817_2,0,37500,2,37703,203,2
37512,212,2,52824_1,0,37512,2,37724,212,2
37513,211,2,52824_2,0,37513,2,37724,211,2
37513,211,2,52824_3,0,37513,2,37724,211,2
37325,440,2,52600_1,0,37325,2,37765,440,2
37325,440,2,52600_3,0,37325,2,37765,440,2
37326,439,2,52600_2,0,37326,2,37765,439,2
37326,439,2,52600_4,0,37326,2,37765,439,2
37573,235,2,52874_1,0,37573,2,37808,235,2
37714,232,2,53014_2,0,37714,2,37946,232,2
37714,233,2,53014_1,0,37714,2,37947,233,2
37674,303,2,52936_1,0,37674,2,37977,303,2
37760,242,2,53081_1,0,37760,2,38002,242,2
37795,222,2,53129_1,0,37795,2,38017,222,2
37795,305,2,53134_1,0,37795,2,38100,305,2
18771,19362,2,27816_2,0,18771,2,38133,19362,2
18801,19346,2,27858_1,0,18801,2,38147,19346,2
18801,19346,2,27858_2,0,18801,2,38147,19346,2
18771,19380,2,27816_1,0,18771,2,38151,19380,2
37875,315,2,53264_2,0,37875,2,38190,315,2
37876,321,2,53264_1,0,37876,2,38197,321,2
38050,213,2,53620_2,0,38050,2,38263,213,2
38050,214,2,53620_1,0,38050,2,38264,214,2
38093,223,2,53643_1,0,38093,2,38316,223,2
38149,248,2,53766_1,0,38149,2,38397,248,2
38149,250,2,53766_2,0,38149,2,38399,250,2
38207,216,2,53872_1,0,38207,2,38423,216,2
38208,216,2,53872_2,0,38208,2,38424,216,2
38138,312,2,53729_1,0,38138,2,38450,312,2
37760,691,2,53078_2,0,37760,2,38451,691,2
37760,694,2,53078_1,0,37760,2,38454,694,2
38041,427,2,53583_1,0,38041,2,38468,427,2
38044,454,2,53599_1,0,38044,2,38498,454,2
38256,245,2,53923_1,0,38256,2,38501,245,2
38310,222,2,53970_1,0,38310,2,38532,222,2
38277,278,2,53928_1,0,38277,2,38555,278,2
38277,278,2,53928_2,0,38277,2,38555,278,2
38400,263,2,54101_1,0,38400,2,38663,263,2
38419,250,2,54113_1,0,38419,2,38669,250,2
38419,250,2,54113_2,0,38419,2,38669,250,2
38421,250,2,54113_3,0,38421,2,38671,250,2
38419,253,2,54113_4,0,38419,2,38672,253,2
38045,635,2,53586_1,0,38045,2,38680,635,2
27700,11035,2,41520_1,0,27700,2,38735,11035,2
37829,937,2,53150_1,0,37829,2,38766,937,2
38041,778,2,53594_1,0,38041,2,38819,778,2
38215,606,2,53882_1,0,38215,2,38821,606,2
38045,838,2,53588_1,0,38045,2,38883,838,2
38174,723,2,53818_1,0,38174,2,38897,723,2
38195,712,2,53854_1,0,38195,2,38907,712,2
38174,737,2,53820_1,0,38174,2,38911,737,2
38202,720,2,53859_1,0,38202,2,38922,720,2
38174,752,2,53810_1,0,38174,2,38926,752,2
38180,747,2,53836_1,0,38180,2,38927,747,2
38399,529,2,54084_1,0,38399,2,38928,529,2
38041,890,2,53596_1,0,38041,2,38931,890,2
38170,771,2,53786_1,0,38170,2,38941,771,2
38171,771,2,53796_1,0,38171,2,38942,771,2
38142,824,2,53732_1,0,38142,2,38966,824,2
37874,1096,2,53262_1,0,37874,2,38970,1096,2
38176,794,2,53828_1,0,38176,2,38970,794,2
38180,791,2,53839_1,0,38180,2,38971,791,2
38195,779,2,53851_1,0,38195,2,38974,779,2
38170,809,2,53788_1,0,38170,2,38979,809,2
38191,793,2,53844_1,0,38191,2,38984,793,2
38171,814,2,53799_1,0,38171,2,38985,814,2
38180,805,2,53831_1,0,38180,2,38985,805,2
38202,787,2,53862_1,0,38202,2,38989,787,2
38174,817,2,53815_1,0,38174,2,38991,817,2
38202,793,2,53867_1,0,38202,2,38995,793,2
38174,825,2,53812_1,0,38174,2,38999,825,2
38394,613,2,54099_1,0,38394,2,39007,613,2
38174,842,2,53823_1,0,38174,2,39016,842,2
38235,791,2,53901_1,0,38235,2,39026,791,2
38223,816,2,53890_1,0,38223,2,39039,816,2
38195,845,2,53856_1,0,38195,2,39040,845,2
38172,872,2,53802_1,0,38172,2,39044,872,2
38164,885,2,53804_1,0,38164,2,39049,885,2
38202,847,2,53870_1,0,38202,2,39049,847,2
38218,832,2,53887_1,0,38218,2,39050,832,2
38170,883,2,53791_1,0,38170,2,39053,883,2
38180,876,2,53834_1,0,38180,2,39056,876,2
38834,224,2,54787_1,0,38834,2,39058,224,2
38172,928,2,53794_1,0,38172,2,39100,928,2
38202,916,2,53864_1,0,38202,2,39118,916,2
38173,947,2,53807_1,0,38173,2,39120,947,2
38174,961,2,53826_1,0,38174,2,39135,961,2
38040,1096,2,53591_1,0,38040,2,39136,1096,2
38437,759,2,54166_1,0,38437,2,39196,759,2
38215,992,2,53885_1,0,38215,2,39207,992,2
37705,1507,2,52956_1,0,37705,2,39212,1507,2
38479,740,2,54237_1,0,38479,2,39219,740,2
38977,255,2,55006_1,0,38977,2,39232,255,2
37701,1533,2,52988_1,0,37701,2,39234,1533,2
37711,1525,2,53006_1,0,37711,2,39236,1525,2
38966,271,2,54999_1,0,38966,2,39237,271,2
37705,1537,2,52961_1,0,37705,2,39242,1537,2
38437,811,2,54169_1,0,38437,2,39248,811,2
37710,1560,2,52990_1,0,37710,2,39270,1560,2
37705,1566,2,52958_1,0,37705,2,39271,1566,2
38479,793,2,54240_1,0,38479,2,39272,793,2
37705,1569,2,52964_1,0,37705,2,39274,1569,2
37711,1573,2,53009_1,0,37711,2,39284,1573,2
38479,805,2,54242_1,0,38479,2,39284,805,2
37706,1579,2,52966_1,0,37706,2,39285,1579,2
37709,1576,2,52977_1,0,37709,2,39285,1576,2
37709,1580,2,52993_1,0,37709,2,39289,1580,2
37706,1605,2,52969_1,0,37706,2,39311,1605,2
37709,1607,2,52980_1,0,37709,2,39316,1607,2
38488,830,2,54248_1,0,38488,2,39318,830,2
37711,1612,2,53012_1,0,37711,2,39323,1612,2
38581,742,2,54419_1,0,38581,2,39323,742,2
37710,1617,2,52996_1,0,37710,2,39327,1617,2
37706,1624,2,52972_1,0,37706,2,39330,1624,2
37709,1621,2,52982_1,0,37709,2,39330,1621,2
37710,1626,2,52998_1,0,37710,2,39336,1626,2
38400,942,2,54087_1,0,38400,2,39342,942,2
37711,1636,2,53001_1,0,37711,2,39347,1636,2
37709,1641,2,52985_1,0,37709,2,39350,1641,2
37706,1645,2,52974_1,0,37706,2,39351,1645,2
37710,1652,2,53004_1,0,37710,2,39362,1652,2
38501,868,2,54256_1,0,38501,2,39369,868,2
38612,764,2,54433_1,0,38612,2,39376,764,2
39200,187,2,55267_1,0,39200,2,39387,187,2
37068,2323,2,52258_1,0,37068,2,39391,2323,2
38229,1262,2,53893_1,0,38229,2,39491,1262,2
38229,1311,2,53895_1,0,38229,2,39540,1311,2
36089,3553,2,50889_1,0,36089,2,39642,3553,2
35483,4165,2,50493_1,0,35483,2,39648,4165,2
35491,4165,2,50493_2,0,35491,2,39656,4165,2
35497,4165,2,50493_3,0,35497,2,39662,4165,2
38438,1254,2,54171_1,0,38438,2,39692,1254,2
38469,1240,2,54225_1,0,38469,2,39709,1240,2
35630,4080,2,50612_1,0,35630,2,39710,4080,2
38438,1273,2,54174_1,0,38438,2,39711,1273,2
35632,4081,2,50612_2,0,35632,2,39713,4081,2
35637,4081,2,50612_3,0,35637,2,39718,4081,2
35677,4070,2,50615_2,0,35677,2,39747,4070,2
35678,4069,2,50615_3,0,35678,2,39747,4069,2
35691,4056,2,50638_2,0,35691,2,39747,4056,2
35692,4055,2,50638_1,0,35692,2,39747,4055,2
38488,1259,2,54253_1,0,38488,2,39747,1259,2
35679,4069,2,50615_1,0,35679,2,39748,4069,2
35712,4036,2,50643_2,0,35712,2,39748,4036,2
35707,4046,2,50640_1,0,35707,2,39753,4046,2
35707,4046,2,50640_3,0,35707,2,39753,4046,2
35695,4060,2,50638_3,0,35695,2,39755,4060,2
35719,4036,2,50643_1,0,35719,2,39755,4036,2
35736,4020,2,50647_1,0,35736,2,39756,4020,2
35738,4020,2,50647_3,0,35738,2,39758,4020,2
35708,4051,2,50640_2,0,35708,2,39759,4051,2
35722,4040,2,50643_3,0,35722,2,39762,4040,2
35736,4026,2,50647_2,0,35736,2,39762,4026,2
37402,2393,2,52719_3,0,37402,2,39795,2393,2
37349,2453,2,52650_1,0,37349,2,39802,2453,2
37349,2453,2,52650_2,0,37349,2,39802,2453,2
37349,2453,2,52650_3,0,37349,2,39802,2453,2
37411,2392,2,52719_1,0,37411,2,39803,2392,2
37411,2392,2,52719_2,0,37411,2,39803,2392,2
38661,1185,2,54475_1,0,38661,2,39846,1185,2
38656,1191,2,54478_1,0,38656,2,39847,1191,2
38625,1223,2,54441_1,0,38625,2,39848,1223,2
38651,1200,2,54470_1,0,38651,2,39851,1200,2
38625,1243,2,54444_1,0,38625,2,39868,1243,2
38437,1434,2,54163_1,0,38437,2,39871,1434,2
38438,1434,2,54163_2,0,38438,2,39872,1434,2
38442,1430,2,54178_1,0,38442,2,39872,1430,2
38442,1431,2,54178_3,0,38442,2,39873,1431,2
38443,1430,2,54181_1,0,38443,2,39873,1430,2
38654,1219,2,54472_1,0,38654,2,39873,1219,2
38446,1428,2,54181_3,0,38446,2,39874,1428,2
38442,1433,2,54178_2,0,38442,2,39875,1433,2
38438,1438,2,54163_3,0,38438,2,39876,1438,2
38467,1412,2,54219_1,0,38467,2,39879,1412,2
38467,1412,2,54219_2,0,38467,2,39879,1412,2
38446,1437,2,54181_2,0,38446,2,39883,1437,2
38663,1220,2,54480_1,0,38663,2,39883,1220,2
38469,1416,2,54219_3,0,38469,2,39885,1416,2
38640,1245,2,54455_1,0,38640,2,39885,1245,2
38488,1399,2,54245_1,0,38488,2,39887,1399,2
38488,1399,2,54245_2,0,38488,2,39887,1399,2
38488,1399,2,54245_3,0,38488,2,39887,1399,2
38636,1255,2,54457_1,0,38636,2,39891,1255,2
38453,1459,2,54189_1,0,38453,2,39912,1459,2
38592,1327,2,54425_2,0,38592,2,39919,1327,2
38591,1334,2,54425_3,0,38591,2,39925,1334,2
38595,1334,2,54425_1,0,38595,2,39929,1334,2
38834,1095,2,54784_1,0,38834,2,39929,1095,2
38605,1325,2,54431_1,0,38605,2,39930,1325,2
38610,1323,2,54431_2,0,38610,2,39933,1323,2
38612,1327,2,54431_3,0,38612,2,39939,1327,2
35062,4883,2,49835_1,0,35062,2,39945,4883,2
35063,4882,2,49835_2,0,35063,2,39945,4882,2
38629,1318,2,54447_2,0,38629,2,39947,1318,2
38631,1318,2,54447_1,0,38631,2,39949,1318,2
38632,1319,2,54447_3,0,38632,2,39951,1319,2
35065,4888,2,49835_3,0,35065,2,39953,4888,2
38993,987,2,55016_1,0,38993,2,39980,987,2
38996,987,2,55016_3,0,38996,2,39983,987,2
38995,990,2,55016_2,0,38995,2,39985,990,2
39060,925,2,55114_1,0,39060,2,39985,925,2
39061,924,2,55114_2,0,39061,2,39985,924,2
39059,931,2,55114_3,0,39059,2,39990,931,2
39108,888,2,55140_1,0,39108,2,39996,888,2
39108,889,2,55140_2,0,39108,2,39997,889,2
39108,890,2,55140_3,0,39108,2,39998,890,2
39177,833,2,55236_2,0,39177,2,40010,833,2
39179,834,2,55236_3,0,39179,2,40013,834,2
39193,820,2,55262_1,0,39193,2,40013,820,2
39193,820,2,55262_3,0,39193,2,40013,820,2
39193,821,2,55262_2,0,39193,2,40014,821,2
39222,794,2,55289_2,0,39222,2,40016,794,2
39181,837,2,55236_1,0,39181,2,40018,837,2
39237,784,2,55298_1,0,39237,2,40021,784,2
39239,782,2,55298_2,0,39239,2,40021,782,2
39223,801,2,55289_1,0,39223,2,40024,801,2
39226,800,2,55289_3,0,39226,2,40026,800,2
39240,787,2,55298_3,0,39240,2,40027,787,2
38183,1850,2,53842_1,0,38183,2,40033,1850,2
38183,1852,2,53842_2,0,38183,2,40035,1852,2
39159,889,2,55202_1,0,39159,2,40048,889,2
38469,1598,2,54222_2,0,38469,2,40067,1598,2
38995,1072,2,55014_1,0,38995,2,40067,1072,2
38468,1602,2,54222_1,0,38468,2,40070,1602,2
38488,1585,2,54250_1,0,38488,2,40073,1585,2
38485,1590,2,54250_2,0,38485,2,40075,1590,2
38526,1563,2,54294_1,0,38526,2,40089,1563,2
38526,1564,2,54294_2,0,38526,2,40090,1564,2
39082,1015,2,55130_1,0,39082,2,40097,1015,2
35579,4531,2,50597_1,0,35579,2,40110,4531,2
38982,1132,2,55008_1,0,38982,2,40114,1132,2
38621,1505,2,54436_1,0,38621,2,40126,1505,2
38623,1504,2,54436_2,0,38623,2,40127,1504,2
38634,1504,2,54449_2,0,38634,2,40138,1504,2
38646,1494,2,54467_2,0,38646,2,40140,1494,2
38635,1507,2,54449_1,0,38635,2,40142,1507,2
38646,1500,2,54467_1,0,38646,2,40146,1500,2
38836,1312,2,54791_2,0,38836,2,40148,1312,2
38836,1317,2,54791_1,0,38836,2,40153,1317,2
38983,1177,2,55011_1,0,38983,2,40160,1177,2
38986,1177,2,55011_2,0,38986,2,40163,1177,2
39074,1100,2,55124_1,0,39074,2,40174,1100,2
39075,1100,2,55124_2,0,39075,2,40175,1100,2
36706,3476,2,52026_1,0,36706,2,40182,3476,2
36706,3476,2,52026_2,0,36706,2,40182,3476,2
36706,3476,2,52026_3,0,36706,2,40182,3476,2
35553,4704,2,50563_1,0,35553,2,40257,4704,2
39164,1093,2,55207_1,0,39164,2,40257,1093,2
35574,4720,2,50584_1,0,35574,2,40294,4720,2
39120,1201,2,55145_1,0,39120,2,40321,1201,2
38085,2351,2,53632_1,0,38085,2,40436,2351,2
39120,1340,2,55143_1,0,39120,2,40460,1340,2
39121,1340,2,55148_1,0,39121,2,40461,1340,2
38916,1584,2,54935_1,0,38916,2,40500,1584,2
35541,4967,2,50544_1,0,35541,2,40508,4967,2
35566,4948,2,50574_1,0,35566,2,40514,4948,2
39260,1297,2,55310_1,0,39260,2,40557,1297,2
39260,1318,2,55312_1,0,39260,2,40578,1318,2
39237,1354,2,55295_1,0,39237,2,40591,1354,2
39255,1347,2,55307_1,0,39255,2,40602,1347,2
33948,6665,2,48328_1,0,33948,2,40613,6665,2
33949,6664,2,48328_3,0,33949,2,40613,6664,2
39274,1341,2,55323_1,0,39274,2,40615,1341,2
33950,6666,2,48328_2,0,33950,2,40616,6666,2
35548,5088,2,50558_1,0,35548,2,40636,5088,2
38947,1689,2,54970_1,0,38947,2,40636,1689,2
39260,1398,2,55315_1,0,39260,2,40658,1398,2
35566,5111,2,50576_1,0,35566,2,40677,5111,2
37848,2913,2,53210_3,0,37848,2,40761,2913,2
35544,5219,2,50547_1,0,35544,2,40763,5219,2
37848,2915,2,53210_5,0,37848,2,40763,2915,2
37849,2914,2,53210_2,0,37849,2,40763,2914,2
37849,2916,2,53210_6,0,37849,2,40765,2916,2
37850,2918,2,53210_1,0,37850,2,40768,2918,2
37850,2919,2,53210_4,0,37850,2,40769,2919,2
39125,1685,2,55155_1,0,39125,2,40810,1685,2
36558,4268,2,51763_1,0,36558,2,40826,4268,2
35570,5348,2,50589_1,0,35570,2,40918,5348,2
39237,1736,2,55293_1,0,39237,2,40973,1736,2
35567,5412,2,50579_1,0,35567,2,40979,5412,2
35546,5482,2,50550_1,0,35546,2,41028,5482,2
35556,5544,2,50568_1,0,35556,2,41100,5544,2
35554,5673,2,50566_1,0,35554,2,41227,5673,2
35578,5739,2,50592_1,0,35578,2,41317,5739,2
35545,5773,2,50552_1,0,35545,2,41318,5773,2
35132,6195,2,49931_1,0,35132,2,41327,6195,2
27417,13948,2,41100_1,0,27417,2,41365,13948,2
35549,5934,2,50555_1,0,35549,2,41483,5934,2
33906,7689,2,48277_1,0,33906,2,41595,7689,2
33906,7689,2,48277_2,0,33906,2,41595,7689,2
33906,7689,2,48277_3,0,33906,2,41595,7689,2
35548,6058,2,50560_1,0,35548,2,41606,6058,2
35579,6174,2,50594_1,0,35579,2,41753,6174,2
37811,4136,2,53138_1,0,37811,2,41947,4136,2
37811,4174,2,53140_1,0,37811,2,41985,4174,2
37816,4221,2,53143_1,0,37816,2,42037,4221,2
35562,6528,2,50582_1,0,35562,2,42090,6528,2
38525,3814,2,54297_1,0,38525,2,42339,3814,2
38595,3824,2,54428_1,0,38595,2,42419,3824,2
38637,3844,2,54452_1,0,38637,2,42481,3844,2
35527,7041,2,50528_1,0,35527,2,42568,7041,2
38624,4022,2,54439_1,0,38624,2,42646,4022,2
39074,3715,2,55121_1,0,39074,2,42789,3715,2
39089,3833,2,55132_1,0,39089,2,42922,3833,2
39273,3721,2,55321_1,0,39273,2,42994,3721,2
39056,4020,2,55111_1,0,39056,2,43076,4020,2
